geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r3	d14_r1	d14_r2	d14_r3	d14_r4	d28_r1	d28_r2	d28_r3
ENSG00000253898.1	LINC01419	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253901.1	AC103409.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253903.2	AC090150.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253910.2	PCDHGB2	protein_coding	protein_coding	0.889189	0.403587	1.49136	1.18677	0.685801	0.76118	0.909945	1.10847	1.11735	0.23929
ENSG00000253911.1	AP003467.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253917.4	AC226119.1	lncRNA	processed_transcript	2.12684	2.90134e-07	3.70441e-07	1.58939	2.95364	0.1	2.34636	0.1	5.39252e-05	0.1
ENSG00000253921.1	AC091982.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.63107	0.1	0.1
ENSG00000253924.1	AC103831.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253925.1	AC011369.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0376619
ENSG00000253926.1	AC011257.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253927.1	AC002428.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253930.1	TNFRSF10A-AS1	lncRNA	antisense	0.1	0.1	0.1	0.868744	0.807484	0.1	0.724546	0.1	0.1	0.1
ENSG00000253931.1	AC105118.1	lncRNA	antisense	0.1	0.854589	0.1	0.1	1.001	2.05982	0.899853	1.74064	0.1	0.606439
ENSG00000253932.1	AC019270.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253939.1	AC007991.3	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253944.1	AC027117.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253947.1	AC008705.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253948.1	AC104986.2	lncRNA	lincRNA	3.36315	1.49733	3.3084	7.42283	8.66625	1.78943	4.70737	33.2088	11.5743	19.0393
ENSG00000253949.1	AC022634.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253953.2	PCDHGB4	protein_coding	protein_coding	1.7972	2.5797	2.81231	9.63176	10.6703	8.99655	10.5306	19.4619	20.4253	24.459
ENSG00000253955.1	AC008663.2	lncRNA	antisense	0.1	0.259859	0.230008	0.258576	0.547419	0.245687	0.1	0.950074	0.1	0.188501
ENSG00000253956.1	AC073023.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253958.1	CLDN23	protein_coding	protein_coding	1.47368	1.9514	1.48202	2.08275	1.92966	1.78022	1.03279	0.1	0.211776	0.189439
ENSG00000253959.1	LINC01863	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253960.1	AC016885.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253961.1	AC009563.1	lncRNA	antisense	0.1	0.1	1.1644e-30	0.1	0.1	0.1	0.1	7.29135e-10	2.99363e-11	0.1
ENSG00000253965.1	AC008438.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.189034
ENSG00000253967.1	AC022730.4	lncRNA	lincRNA	0.167683	0.148013	0.1	0.189641	0.1	0.180075	0.1	0.1	0.1	0.1
ENSG00000253968.1	AC016573.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253972.5	MAL2-AS1	lncRNA	lincRNA	3.93412e-121	1.21297e-152	0.1	1.85361e-104	5.0316799999999994e-222	0.1	0.1	0.1	0.1	0.174654
ENSG00000253973.2	AC079296.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.863892	0.1	0.1	0.193871
ENSG00000253974.5	NRG1-IT1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253976.1	AC022679.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253978.1	CTB-178M22.2	lncRNA	antisense	0.1	0.1	0.1	1.2022	0.1	0.1	1.0073	0.1	4.95546	4.99342
ENSG00000253979.1	AC109479.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253980.1	AC010609.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253982.1	AC100810.1	lncRNA	antisense	16.4824	11.1685	17.6668	35.7548	34.4356	23.2855	31.2043	27.174	20.1368	12.135
ENSG00000253983.2	AC087627.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253985.1	AC145141.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253986.1	AC104561.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	1.42777	0.1	0.1	0.1	0.138816
ENSG00000253988.1	AC079015.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000253992.1	AC103726.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254000.1	AC090753.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254001.5	AC084706.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254002.1	AC012574.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254003.1	AC003991.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254004.6	ZNF260	protein_coding	protein_coding	3.52291	3.86895	3.83678	5.38835	5.79135	4.51547	4.14575	9.16931	9.08746	14.0676
ENSG00000254006.5	AC104232.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254007.1	AC084768.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254008.1	LINC00051	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254011.1	AC011333.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254019.1	AC011676.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254020.1	AC104211.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254021.1	AC027031.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254024.1	AP001207.3	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254026.1	AC015468.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254027.1	AC009902.2	lncRNA	antisense	0.1	0.1	0.1	2.01231	0.935808	1.92518	0.1	3.25412	0.1	1.00845
ENSG00000254028.1	AC083843.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.111454
ENSG00000254031.5	AC022858.1	lncRNA	antisense	0.1	0.1	0.1	0.1	2.4518199999999998e-99	1.98901e-151	1.84285e-116	0.1	1.1087e-158	6.78066e-254
ENSG00000254033.1	AC087855.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254034.2	INTS9-AS1	lncRNA	antisense	0.188334	0.1	0.189389	0.1	0.1	0.1	0.175986	0.1	0.216517	0.0774804
ENSG00000254035.1	AC104117.3	lncRNA	antisense	0.1	0.1	0.7183	0.1	0.1	0.1	0.1	1.30298	0.1	0.1
ENSG00000254038.1	AC092818.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.887497	0.1
ENSG00000254039.1	AC027801.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254040.1	AC103719.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254041.1	AC021546.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254042.1	AC011365.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.207824
ENSG00000254043.1	AC011632.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.15946	1.47124	0.1
ENSG00000254044.5	AC034154.1	lncRNA	sense_overlapping	0.1	0.1	0.1	3.94101	0.1	1.16228	1.01616	2.45486	2.49954	1.06367
ENSG00000254048.1	AC105150.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254049.1	NRG1-IT3	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254050.1	AC018861.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254054.2	AC087273.2	lncRNA	lincRNA	0.780738	1.38319	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254055.1	AC009597.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254057.1	AC084346.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.21116
ENSG00000254060.1	AC022778.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254064.1	AC105206.2	lncRNA	antisense	0.1	0.92482	0.1	0.1	1.08184	0.1	0.1	3.76326	2.3941	1.31459
ENSG00000254066.1	LINC01938	lncRNA	lincRNA	0.1	0.1	0.218303	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254080.1	AC115837.2	lncRNA	antisense	0.1	0.1	0.1	4.01157	1.49099	1.53226	0.668529	5.18185	1.64466	0.149204
ENSG00000254081.1	LINC01299	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254083.5	LINC01591	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254084.1	AP001208.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254086.1	AC131254.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254087.7	LYN	protein_coding	protein_coding	9.60375	8.96955	9.30789	8.5763	5.62466	8.92811	8.88464	4.28801	6.58683	2.93795
ENSG00000254089.1	AC016885.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254092.1	AC015468.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254093.8	PINX1	protein_coding	protein_coding	11.7384	11.8225	13.5432	4.12618	6.57368	8.81115	6.27116	6.28228	6.13775	8.90653
ENSG00000254094.1	AC078852.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	1.04686	0.1	0.1	0.1	0.1	0.1
ENSG00000254095.1	AC068672.3	lncRNA	processed_transcript	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254099.1	AC005740.3	lncRNA	antisense	0.1	0.1	0.1	2.71728e-262	0.1	0.1	0.1	6.17777e-80	0.1	5.2983999999999996e-195
ENSG00000254101.6	LINC02055	lncRNA	lincRNA	0.878999	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.139583
ENSG00000254102.1	AC090136.3	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254106.1	LINC01848	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254109.5	RBPMS-AS1	lncRNA	antisense	0.623016	0.55138	0.425756	0.1	0.649515	1.33439	0.581922	1.12838	0.1	0.1
ENSG00000254111.2	AC124067.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254113.1	AC090193.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254115.1	AC090572.3	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254119.5	AC025524.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254120.1	LINC02155	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254122.2	PCDHGB7	protein_coding	protein_coding	2.06256	2.15516	1.93165	8.86452	7.38388	7.70168	8.83672	1.53808	4.37452	2.02246
ENSG00000254123.1	AC027701.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254126.7	CD8B2	protein_coding	protein_coding	0.223205	0.1	0.159948	0.0899264	0.1	0.0853125	0.148402	0.1	0.1	0.1
ENSG00000254129.1	AC108449.1	lncRNA	antisense	7.063109999999999e-51	0.1	1.28202e-05	0.1	1.54173e-46	0.1	1.5036800000000001e-28	0.1	0.1	1.00366e-103
ENSG00000254130.1	LINC01947	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254135.2	AC091939.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254136.1	AC064807.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254138.1	AC113386.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	4.2499699999999996e-39	7.10476e-87
ENSG00000254139.1	AC104051.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.0330606
ENSG00000254141.1	AC103853.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254143.1	AC022733.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254144.3	AC067930.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254153.1	AC103957.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254154.8	CRYZL2P-SEC16B	lncRNA	processed_transcript	0.0533952	3.84677e-06	1.04435	0.765673	1.29136	1.47942	2.14922	1.75976e-05	1.10031	0.213178
ENSG00000254160.1	AC110288.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254162.1	AC009812.3	lncRNA	lincRNA	0.1	0.1	0.1	0.116192	0.1	0.1	0.191815	0.1	0.235999	0.126393
ENSG00000254163.1	AC025434.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254164.1	AC008663.3	lncRNA	lincRNA	0.1	1.1067	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254165.1	AC090739.1	lncRNA	antisense	0.1	0.1	0.674181	0.1	0.1	0.722968	0.1	0.1	1.55171	0.421859
ENSG00000254166.2	CASC19	lncRNA	processed_transcript	0.1	0.463298	0.1	0.1	0.1	0.1	0.1	0.529164	0.1	0.120187
ENSG00000254171.1	AC114321.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254177.1	AC079209.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254178.1	AC090103.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254180.1	AB015752.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254186.2	AC113414.1	lncRNA	antisense	1.10642	1.06894	1.09318	0.22563	0.147026	0.1	0.1	0.1	0.229476	0.231708
ENSG00000254187.1	AC008708.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254192.1	AC011365.2	lncRNA	antisense	0.1	0.1	0.891601	0.000246323	1.11884e-20	0.1	0.1	2.95423e-82	4.44031e-109	0.170744
ENSG00000254194.5	AF279873.4	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254197.1	AC011676.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254201.1	AC068880.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254202.1	AC015522.1	lncRNA	lincRNA	0.1	0.1	0.768596	1.72676	0.1	0.1	0.720021	0.1	0.1	0.482787
ENSG00000254204.1	AC022034.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.37493	0.1
ENSG00000254205.1	AC009686.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254206.5	NPIPB11	protein_coding	protein_coding	2.55261	3.00858	2.44813	3.09337	3.45063	3.36996	3.85008	3.8042	3.50963	0.849584
ENSG00000254207.1	AC100797.1	lncRNA	sense_intronic	0.1	2.11501	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254208.1	AC011773.1	lncRNA	antisense	0.1	9.34903e-53	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.253558
ENSG00000254209.1	AC104233.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254211.5	LINC01485	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254219.1	AC087439.2	lncRNA	processed_transcript	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254221.2	PCDHGB1	protein_coding	protein_coding	0.650092	0.290384	0.333187	0.734151	0.344727	0.588641	0.564668	1.6107	0.846365	1.1428
ENSG00000254222.1	AC023866.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254224.1	AP003465.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	1.91175	0.1
ENSG00000254226.5	LINC01933	lncRNA	lincRNA	0.1	0.1	0.1	7.14203	12.8361	8.58841	9.24724	10.4795	7.58684	1.35805
ENSG00000254227.1	AC024681.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254230.1	AC037459.4	lncRNA	antisense	2.0871299999999998e-101	0.1	3.20979e-46	6.03786e-37	1.80958	7.22892e-49	0.1	2.70755e-13	0.586664	0.1
ENSG00000254231.2	AC103760.1	lncRNA	processed_transcript	0.558182	0.24651	0.1	0.1	0.1	0.1	0.257201	0.1	0.1	0.1
ENSG00000254233.1	LINC02365	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	2.13161	0.1	0.1
ENSG00000254236.1	AP003550.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254237.5	AC021242.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254238.1	AC100782.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.894917	0.1	0.1	1.55573	3.95404	1.26035
ENSG00000254239.1	AC002428.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254242.1	AC100849.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254245.2	PCDHGA3	protein_coding	protein_coding	0.48866	0.716611	1.10173	1.04878	1.10155	0.782894	1.12954	4.97195	2.731	0.912475
ENSG00000254246.1	AC011377.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254248.1	AC068189.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254249.1	AC100871.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254251.1	AC103770.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.589141	0.1	0.1	0.1	0.1
ENSG00000254254.5	AC012349.1	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.160077	2.1737e-167	3.2224299999999995e-204	3.80838e-165	0.138659
ENSG00000254258.1	AC087354.1	lncRNA	lincRNA	13.0577	11.9381	12.0979	0.403962	0.183704	0.188523	0.361368	0.1	0.121242	0.0174619
ENSG00000254260.1	AC015468.4	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254261.1	AL451137.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254263.1	AC022973.3	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.254409
ENSG00000254266.5	PKIA-AS1	lncRNA	lincRNA	0.1	0.391832	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.236672
ENSG00000254271.1	AC022390.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254275.6	LINC00824	lncRNA	processed_transcript	1.83934	1.72244	3.19573	0.54783	0.10168	0.1	0.1	0.1	0.1	0.0588669
ENSG00000254277.1	AC009446.1	lncRNA	lincRNA	105.038	102.152	110.564	3.24011	7.45451	3.19841	0.1	1.03479	0.1	1.89772
ENSG00000254278.1	AC107953.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254287.1	AC007991.4	lncRNA	antisense	0.1	1.91598e-184	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254288.1	AC087672.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254290.1	AC124067.4	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254291.1	AC011676.4	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254293.1	AC026688.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254295.1	AC008429.3	lncRNA	lincRNA	0.1	0.1	0.1	0.0778885	1.16629	0.1	0.1	0.1	0.1	4.91884e-16
ENSG00000254297.1	AC091820.1	lncRNA	antisense	9.85842	18.1351	11.3421	0.1	0.1	0.811444	0.1	0.1	0.1	0.1
ENSG00000254298.1	AC008641.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254299.1	LINC01944	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254300.1	LINC01111	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.283048	0.1
ENSG00000254302.1	AC087855.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.205993
ENSG00000254303.1	AC037486.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254306.1	AC137579.2	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254307.2	AP003692.1	lncRNA	antisense	6.21244e-12	0.477512	3.05433e-07	1.17839e-05	2.7846e-11	1.90417	0.000121143	6.18412	0.00180388	2.24278e-15
ENSG00000254314.1	AC021915.2	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254315.1	AC023632.5	lncRNA	antisense	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254317.1	AC022973.4	lncRNA	antisense	0.1	0.1	0.1	1.09997	0.1	0.523964	0.1	0.1	0.1	0.103702
ENSG00000254319.5	AC246817.2	lncRNA	lincRNA	0.918838	0.1	0.1	0.1	0.91172	0.1	0.1	0.1	0.1	0.1
ENSG00000254321.1	AC016813.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.670827	0.1	0.1	0.1	0.1	0.1
ENSG00000254325.2	AC018607.1	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254330.1	AC104232.2	lncRNA	sense_intronic	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254333.1	NDST1-AS1	lncRNA	lincRNA	0.1	0.1	0.1	5.87852	1.83111	0.1	3.31858	0.1	0.1	0.380799
ENSG00000254334.1	AC021355.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
ENSG00000254337.1	AC083967.1	lncRNA	lincRNA	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.438196
ENSG00000254338.1	MAFA-AS1	lncRNA	antisense	1.4398	0.1	4.2639	6.38007	5.95146	4.60296	6.71892	10.3612	3.30469	0.917144
ENSG00000254339.5	AC064802.1	lncRNA	lincRNA	228.917	270.858	261.161	0.1	0.1	0.586987	0.643632	1.24729	0.791588	1.6603
