geneId	cluster	row_order	cluster_display_rank	geneName	gene_id	type	specific_type
ENSG00000070729.13	6	570	1	CNGB1	ENSG00000070729	protein_coding	protein_coding
ENSG00000111837.11	6	571	1	MAK	ENSG00000111837	protein_coding	protein_coding
ENSG00000047617.14	6	572	1	ANO2	ENSG00000047617	protein_coding	protein_coding
ENSG00000166246.13	6	573	1	C16orf71	ENSG00000166246	protein_coding	protein_coding
ENSG00000243144.6	6	574	1	AC079760.2	ENSG00000243144	lncRNA	lincRNA
ENSG00000168658.18	6	575	1	VWA3B	ENSG00000168658	protein_coding	protein_coding
ENSG00000242268.2	6	576	1	LINC02082	ENSG00000242268	lncRNA	lincRNA
ENSG00000114204.14	6	577	1	SERPINI2	ENSG00000114204	protein_coding	protein_coding
ENSG00000122584.12	6	578	1	NXPH1	ENSG00000122584	protein_coding	protein_coding
ENSG00000196358.10	6	579	1	NTNG2	ENSG00000196358	protein_coding	protein_coding
ENSG00000082482.13	6	580	1	KCNK2	ENSG00000082482	protein_coding	protein_coding
